TransactionID,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,TransactionDT,TransactionAmt,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,isFraud
1050,W,12564,555.0,150.0,mastercard,224.0,debit,204.0,87.0,2600074,25.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0
1051,H,6697,111.0,150.0,visa,195.0,debit,299.0,87.0,2183095,25.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
1052,C,2256,545.0,185.0,visa,226.0,credit,NotFound,NotFound,2074338,34.1,6.0,69.0,0.0,2.0,0.0,2.0,2.0,9.0,0.0,6.0,5.0,5.0,14.0,5.0,0
1053,W,7648,357.0,150.0,visa,226.0,debit,330.0,87.0,4628586,57.94,3.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,14.0,3.0,0
1054,W,2772,512.0,150.0,visa,226.0,debit,269.0,87.0,13991458,56.5,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,2.0,0.0,5.0,1.0,0
1055,W,7919,194.0,150.0,mastercard,202.0,debit,299.0,87.0,5540611,77.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,0
1056,W,18132,567.0,150.0,mastercard,117.0,debit,184.0,87.0,4844695,30.95,7.0,7.0,0.0,0.0,8.0,6.0,0.0,0.0,4.0,0.0,4.0,0.0,45.0,6.0,0
1057,W,3310,555.0,150.0,visa,226.0,debit,472.0,87.0,5931685,53.97,5.0,4.0,0.0,0.0,3.0,4.0,0.0,0.0,3.0,0.0,4.0,0.0,11.0,4.0,0
1058,W,6542,174.0,150.0,visa,226.0,debit,324.0,87.0,9198095,438.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
1059,W,12501,490.0,150.0,visa,226.0,debit,204.0,87.0,9128465,117.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
1060,W,2455,321.0,150.0,visa,226.0,credit,204.0,87.0,11625749,68.94,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
1061,W,7676,512.0,150.0,visa,226.0,debit,512.0,87.0,12351156,54.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,13.0,2.0,0
1062,W,17465,554.0,150.0,mastercard,224.0,debit,204.0,87.0,157879,33.25,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,10.0,2.0,0
1063,W,7224,173.0,150.0,visa,166.0,debit,204.0,87.0,10152263,132.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0
1064,W,3507,NotFound,150.0,visa,226.0,credit,123.0,87.0,1536055,210.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0
1065,W,4663,490.0,150.0,visa,166.0,debit,299.0,87.0,6833344,107.94,19.0,11.0,0.0,0.0,6.0,12.0,0.0,0.0,8.0,0.0,10.0,0.0,41.0,18.0,0
1066,W,7322,411.0,150.0,visa,226.0,debit,122.0,87.0,5686906,172.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1067,W,7063,170.0,150.0,mastercard,102.0,credit,469.0,87.0,11546474,25.95,4.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,23.0,4.0,0
1068,W,16380,555.0,150.0,visa,226.0,debit,330.0,87.0,9008620,117.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,1.0,0
1069,W,2157,111.0,150.0,visa,226.0,debit,272.0,87.0,5610859,213.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,3.0,0.0,3.0,0.0,28.0,2.0,0
1070,C,15885,545.0,185.0,visa,138.0,debit,NotFound,NotFound,1380644,40.8,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0
1071,W,2114,396.0,150.0,mastercard,224.0,debit,315.0,87.0,10118196,30.95,3.0,5.0,0.0,0.0,3.0,4.0,0.0,0.0,3.0,0.0,4.0,0.0,17.0,3.0,0
1072,W,12873,535.0,150.0,visa,226.0,debit,299.0,87.0,6842599,57.94,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0
1073,W,17789,480.0,150.0,mastercard,224.0,debit,143.0,87.0,2876243,25.95,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
1074,W,6019,583.0,150.0,visa,226.0,credit,325.0,87.0,6541957,171.0,3.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,109.0,3.0,0
1075,C,9633,296.0,185.0,visa,138.0,debit,NotFound,NotFound,1720452,19.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0
1076,H,7978,562.0,150.0,mastercard,219.0,credit,272.0,87.0,1980200,50.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
1077,W,8135,247.0,150.0,visa,226.0,credit,325.0,87.0,12145785,34.0,4.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,22.0,3.0,0
1078,W,2616,327.0,150.0,discover,102.0,credit,325.0,87.0,14684826,107.94,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
1079,W,6259,139.0,150.0,mastercard,224.0,debit,181.0,87.0,13289064,90.5,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,0
1080,W,17188,321.0,150.0,visa,226.0,debit,310.0,87.0,4164231,108.94,4.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,11.0,3.0,0
1081,W,11233,321.0,150.0,visa,195.0,debit,272.0,87.0,3780467,105.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,3.0,0
1082,S,3653,517.0,150.0,mastercard,224.0,debit,330.0,87.0,11383543,20.0,2.0,16.0,0.0,4.0,0.0,0.0,0.0,16.0,0.0,144.0,11.0,0.0,198.0,2.0,0
1083,W,12695,490.0,150.0,visa,226.0,debit,325.0,87.0,5605696,210.0,2.0,4.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,6.0,2.0,0
1084,C,5458,266.0,185.0,mastercard,224.0,credit,NotFound,NotFound,1910439,6.53,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0
1085,R,8359,110.0,150.0,mastercard,102.0,credit,387.0,87.0,1820467,25.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
1086,W,18081,481.0,150.0,mastercard,219.0,credit,299.0,87.0,11049804,211.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,17.0,1.0,0
1087,W,9112,250.0,150.0,visa,226.0,debit,441.0,87.0,4929586,82.94,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,0
1088,W,2772,512.0,150.0,visa,226.0,debit,269.0,87.0,11206357,77.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0
1089,R,4643,399.0,150.0,american express,150.0,credit,126.0,87.0,14236227,150.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
1090,H,2560,562.0,150.0,visa,162.0,credit,204.0,87.0,2137076,75.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
1091,W,4806,490.0,150.0,visa,226.0,debit,204.0,87.0,6465387,117.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,1.0,0
1092,W,17188,321.0,150.0,visa,226.0,debit,299.0,87.0,12612160,107.94,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
1093,S,11925,553.0,150.0,visa,226.0,debit,512.0,87.0,2138462,25.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0
1094,R,10370,404.0,150.0,visa,226.0,credit,191.0,87.0,2160589,250.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
1095,W,6292,298.0,150.0,visa,226.0,debit,269.0,87.0,8874011,49.0,2.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,35.0,2.0,0
1096,H,16659,170.0,150.0,visa,226.0,credit,299.0,87.0,6990603,75.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,0
1097,H,2157,111.0,150.0,visa,226.0,debit,494.0,87.0,2219493,50.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0
1098,H,7664,490.0,150.0,visa,226.0,debit,264.0,87.0,2219082,75.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
1099,W,10057,225.0,150.0,mastercard,224.0,debit,269.0,87.0,15659361,275.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,2.0,0
1100,W,7815,161.0,150.0,mastercard,117.0,debit,123.0,87.0,10855828,59.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0
1101,W,10057,225.0,150.0,mastercard,224.0,debit,204.0,87.0,724191,55.94,3.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,2.0,0.0,25.0,2.0,0
1102,C,16062,500.0,185.0,mastercard,137.0,credit,NotFound,NotFound,11499349,56.7,2.0,9.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,7.0,2.0,2.0,7.0,2.0,0
1103,W,18132,567.0,150.0,mastercard,117.0,debit,184.0,87.0,10463302,28.95,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
1104,W,8842,555.0,150.0,visa,226.0,debit,485.0,87.0,15468734,57.94,4.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,12.0,4.0,0
1105,C,4767,408.0,185.0,mastercard,224.0,debit,NotFound,NotFound,2578059,88.5,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
1106,W,15066,170.0,150.0,mastercard,102.0,credit,299.0,87.0,10463121,108.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1
1107,W,4812,268.0,150.0,visa,166.0,debit,310.0,87.0,5157812,29.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0
1108,W,14920,321.0,150.0,visa,226.0,debit,264.0,87.0,8228919,100.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,1.0,0
1109,W,12695,490.0,150.0,visa,226.0,debit,325.0,87.0,13350168,270.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,17.0,2.0,0
1110,W,5673,555.0,150.0,visa,226.0,credit,308.0,87.0,6469058,57.94,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,1.0,0
1111,W,16630,242.0,150.0,visa,166.0,debit,299.0,87.0,8048310,275.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
1112,W,2803,100.0,150.0,visa,226.0,debit,310.0,87.0,9930518,39.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
1113,R,13857,399.0,150.0,american express,185.0,credit,476.0,87.0,2218723,50.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
1114,W,9166,484.0,150.0,mastercard,224.0,credit,264.0,87.0,7956043,295.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0
1115,W,15066,170.0,150.0,mastercard,102.0,credit,337.0,87.0,1706067,107.94,26.0,26.0,0.0,0.0,4.0,21.0,0.0,0.0,19.0,0.0,19.0,0.0,75.0,18.0,0
1116,W,7207,111.0,150.0,visa,226.0,debit,204.0,87.0,3803918,108.5,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0
1117,W,16115,431.0,150.0,visa,166.0,debit,194.0,87.0,2581490,35.94,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,19.0,2.0,0
1118,W,7835,361.0,150.0,visa,226.0,debit,472.0,87.0,10082053,35.94,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,32.0,2.0,0
1119,W,7941,310.0,150.0,mastercard,224.0,debit,181.0,87.0,8448583,22.97,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0
1120,W,9500,321.0,150.0,visa,226.0,debit,264.0,87.0,12845025,171.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,12.0,1.0,0
1121,W,9500,321.0,150.0,visa,226.0,debit,272.0,87.0,13804148,39.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0,1.0,0
1122,C,5599,439.0,144.0,mastercard,197.0,credit,NotFound,NotFound,1467604,28.22,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0
1123,H,6344,327.0,150.0,discover,224.0,credit,170.0,87.0,9886580,150.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
1124,C,3154,408.0,185.0,mastercard,224.0,debit,161.0,60.0,764910,41.4,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0
1125,W,4272,111.0,150.0,visa,226.0,debit,299.0,87.0,15706514,994.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,12.0,1.0,0
1126,C,1164,545.0,185.0,visa,137.0,debit,NotFound,NotFound,10416468,33.22,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0
1127,W,4702,111.0,150.0,mastercard,224.0,debit,476.0,87.0,2928713,57.94,10.0,4.0,0.0,0.0,6.0,2.0,0.0,0.0,4.0,0.0,5.0,0.0,23.0,9.0,0
1128,R,5629,490.0,150.0,visa,226.0,debit,126.0,87.0,11153625,250.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
1129,W,6019,583.0,150.0,visa,226.0,credit,330.0,87.0,414975,2716.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
1130,R,7872,399.0,150.0,american express,137.0,credit,325.0,87.0,8015129,200.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
1131,W,11511,111.0,150.0,mastercard,219.0,credit,264.0,87.0,1033966,2666.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
1132,W,13844,583.0,150.0,visa,226.0,debit,327.0,87.0,11814107,680.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
1133,W,9500,321.0,150.0,visa,226.0,debit,330.0,87.0,10504569,117.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
1134,W,12695,490.0,150.0,visa,226.0,debit,325.0,87.0,9653578,97.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,36.0,1.0,0
1135,W,7664,490.0,150.0,visa,226.0,debit,264.0,87.0,12800784,97.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,14.0,3.0,0
1136,W,6530,206.0,150.0,mastercard,126.0,debit,330.0,87.0,10191536,107.94,22.0,17.0,0.0,0.0,13.0,16.0,0.0,0.0,13.0,0.0,16.0,0.0,51.0,18.0,0
1137,W,15651,417.0,150.0,visa,226.0,debit,330.0,87.0,5205315,47.94,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0
1138,C,15885,545.0,185.0,visa,138.0,debit,NotFound,NotFound,1819743,25.06,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
1139,W,5291,442.0,150.0,visa,226.0,debit,204.0,87.0,7566339,164.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
1140,W,13108,215.0,150.0,visa,226.0,debit,191.0,87.0,8351044,30.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0
1141,W,15497,490.0,150.0,visa,226.0,debit,299.0,87.0,250311,25.95,24.0,19.0,0.0,0.0,17.0,19.0,0.0,0.0,24.0,0.0,22.0,0.0,119.0,19.0,0
1142,C,1976,545.0,185.0,visa,102.0,credit,NotFound,NotFound,2326430,64.7,9.0,43.0,0.0,3.0,0.0,3.0,3.0,7.0,0.0,10.0,8.0,8.0,32.0,8.0,0
1143,W,12850,170.0,150.0,visa,195.0,credit,143.0,87.0,8964440,107.94,3.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,15.0,2.0,0
1144,C,17000,438.0,106.0,visa,137.0,debit,NotFound,NotFound,6717098,16.67,1.0,4.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,1.0,3.0,1.0,0
1145,H,10072,567.0,150.0,visa,228.0,credit,441.0,87.0,317750,150.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
1146,W,3191,555.0,150.0,visa,226.0,debit,315.0,87.0,148350,150.0,11.0,9.0,0.0,0.0,10.0,11.0,0.0,0.0,6.0,0.0,7.0,0.0,53.0,10.0,0
1147,W,2616,NotFound,150.0,discover,102.0,credit,485.0,87.0,5617684,35.94,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,0
1148,W,8135,247.0,150.0,visa,226.0,credit,264.0,87.0,5076312,89.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0
1149,W,13749,321.0,150.0,visa,226.0,credit,310.0,87.0,10703039,48.94,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,0
1150,W,4436,174.0,150.0,visa,226.0,debit,184.0,87.0,1445292,171.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
1151,C,3089,555.0,119.0,visa,226.0,credit,NotFound,NotFound,10599772,16.31,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0
1152,W,11207,361.0,150.0,visa,226.0,debit,231.0,87.0,3090057,54.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
1153,W,6550,NotFound,150.0,visa,226.0,debit,264.0,87.0,2403378,107.94,148.0,118.0,0.0,0.0,167.0,94.0,0.0,0.0,79.0,0.0,94.0,0.0,588.0,128.0,0
1154,W,9500,321.0,150.0,visa,226.0,debit,330.0,87.0,8041543,67.94,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.0,3.0,0
1155,W,4949,555.0,150.0,visa,226.0,debit,512.0,87.0,1039867,59.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
1156,W,9500,321.0,150.0,visa,226.0,debit,204.0,87.0,2130440,34.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,1.0,0
1157,W,5331,NotFound,NotFound,NotFound,NotFound,NotFound,448.0,87.0,7834730,21.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,16.0,2.0,0
1158,S,15063,514.0,150.0,visa,226.0,credit,177.0,87.0,609729,25.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,4.0,1.0,0.0,7.0,1.0,0
1159,C,15885,545.0,185.0,visa,138.0,debit,NotFound,NotFound,10266413,28.39,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0
1160,W,8528,215.0,150.0,visa,226.0,debit,272.0,87.0,11225324,34.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,5.0,2.0,0
1161,C,10086,500.0,185.0,mastercard,224.0,credit,NotFound,NotFound,11939293,31.11,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0
1162,W,18132,567.0,150.0,mastercard,117.0,debit,204.0,87.0,9331388,107.94,3.0,4.0,0.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,3.0,0
1163,W,2772,512.0,150.0,visa,226.0,debit,143.0,87.0,14752946,160.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,33.0,1.0,0
1164,W,9500,321.0,150.0,visa,226.0,debit,476.0,87.0,12782736,59.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,0
1165,W,17188,321.0,150.0,visa,226.0,debit,310.0,87.0,176227,58.94,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,0
1166,W,7919,194.0,150.0,mastercard,202.0,debit,387.0,87.0,3008258,49.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0
1167,W,11815,206.0,150.0,mastercard,126.0,debit,204.0,87.0,11491260,445.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,2.0,0
1168,W,6963,454.0,150.0,visa,226.0,debit,337.0,87.0,8149864,107.94,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,0
1169,W,6292,298.0,150.0,visa,226.0,debit,203.0,87.0,10970463,210.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0
1170,W,7815,161.0,150.0,mastercard,117.0,debit,123.0,87.0,12654829,47.94,13.0,11.0,0.0,0.0,4.0,9.0,0.0,0.0,13.0,0.0,7.0,0.0,54.0,9.0,0
1171,W,9197,555.0,150.0,mastercard,117.0,debit,498.0,87.0,15623099,107.94,6.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,23.0,6.0,0
1172,W,6590,110.0,150.0,visa,226.0,credit,143.0,87.0,14416615,47.94,5.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,7.0,0.0,5.0,0.0,28.0,3.0,0
1173,W,4063,490.0,150.0,visa,166.0,debit,327.0,87.0,1384177,117.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
1174,W,1939,360.0,150.0,visa,166.0,debit,123.0,87.0,6316529,92.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
1175,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,13635677,34.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
1176,W,12544,321.0,150.0,visa,226.0,debit,476.0,87.0,8548355,29.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
1177,W,7288,321.0,150.0,visa,226.0,debit,122.0,87.0,10639427,614.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,32.0,1.0,0
1178,W,8322,225.0,150.0,mastercard,224.0,debit,123.0,87.0,8163855,151.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0
1179,R,4208,490.0,150.0,visa,195.0,debit,299.0,87.0,2158521,100.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,4.0,1.0,0
1180,W,10989,360.0,150.0,visa,166.0,debit,204.0,87.0,3182528,29.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
1181,W,3283,555.0,150.0,visa,226.0,debit,191.0,87.0,1203398,171.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0,2.0,1
1182,W,7919,194.0,150.0,mastercard,166.0,debit,123.0,87.0,10781476,107.94,175.0,164.0,0.0,0.0,154.0,129.0,0.0,0.0,127.0,0.0,143.0,0.0,525.0,156.0,0
1183,W,8135,247.0,150.0,visa,226.0,credit,204.0,87.0,5079219,39.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0,3.0,0
1184,W,11159,253.0,150.0,mastercard,224.0,debit,315.0,87.0,3027790,117.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,20.0,3.0,0
1185,H,6074,399.0,150.0,american express,132.0,credit,264.0,87.0,1910181,150.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
1186,W,1431,492.0,150.0,visa,226.0,debit,512.0,87.0,9594288,226.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0
